task,layer,inactive_count,epoch,model
1,layer2,2,5,relu_0.1_method2_adam
1,layer3,1,5,relu_0.1_method2_adam
1,layer4,26,5,relu_0.1_method2_adam
1,conv1,2,6,relu_0.1_method2_adam
1,layer1,1,6,relu_0.1_method2_adam
1,layer2,2,6,relu_0.1_method2_adam
1,layer3,1,6,relu_0.1_method2_adam
1,layer4,12,6,relu_0.1_method2_adam
1,conv1,4,7,relu_0.1_method2_adam
1,layer1,1,7,relu_0.1_method2_adam
1,layer2,1,7,relu_0.1_method2_adam
1,layer3,1,7,relu_0.1_method2_adam
1,layer4,20,7,relu_0.1_method2_adam
1,conv1,3,8,relu_0.1_method2_adam
1,layer1,1,8,relu_0.1_method2_adam
1,layer2,6,8,relu_0.1_method2_adam
1,layer3,1,8,relu_0.1_method2_adam
1,layer4,18,8,relu_0.1_method2_adam
1,conv1,2,9,relu_0.1_method2_adam
1,layer1,1,9,relu_0.1_method2_adam
1,layer2,1,9,relu_0.1_method2_adam
1,layer3,1,9,relu_0.1_method2_adam
1,layer4,19,9,relu_0.1_method2_adam
2,conv1,1,0,relu_0.1_method2_adam
2,layer1,3,0,relu_0.1_method2_adam
2,layer2,3,0,relu_0.1_method2_adam
2,layer3,10,0,relu_0.1_method2_adam
2,layer4,72,0,relu_0.1_method2_adam
2,conv1,1,1,relu_0.1_method2_adam
2,layer1,2,1,relu_0.1_method2_adam
2,layer2,1,1,relu_0.1_method2_adam
2,layer3,1,1,relu_0.1_method2_adam
2,layer4,38,1,relu_0.1_method2_adam
2,conv1,1,2,relu_0.1_method2_adam
2,layer1,5,2,relu_0.1_method2_adam
2,layer2,3,2,relu_0.1_method2_adam
2,layer3,3,2,relu_0.1_method2_adam
2,layer4,64,2,relu_0.1_method2_adam
2,conv1,1,3,relu_0.1_method2_adam
2,layer1,4,3,relu_0.1_method2_adam
2,layer2,6,3,relu_0.1_method2_adam
2,layer3,3,3,relu_0.1_method2_adam
2,layer4,31,3,relu_0.1_method2_adam
2,conv1,1,4,relu_0.1_method2_adam
2,layer1,3,4,relu_0.1_method2_adam
2,layer2,7,4,relu_0.1_method2_adam
2,layer3,2,4,relu_0.1_method2_adam
2,layer4,38,4,relu_0.1_method2_adam
2,conv1,1,5,relu_0.1_method2_adam
2,layer1,3,5,relu_0.1_method2_adam
2,layer2,6,5,relu_0.1_method2_adam
2,layer3,2,5,relu_0.1_method2_adam
2,layer4,15,5,relu_0.1_method2_adam
2,conv1,1,6,relu_0.1_method2_adam
2,layer1,2,6,relu_0.1_method2_adam
