task,layer,inactive_count,epoch,model
1,conv1,11,9,relu_0.3_method1_sgd
1,layer1,0,9,relu_0.3_method1_sgd
1,layer2,0,9,relu_0.3_method1_sgd
1,layer3,0,9,relu_0.3_method1_sgd
1,layer4,0,9,relu_0.3_method1_sgd
2,conv1,24,0,relu_0.3_method1_sgd
2,layer1,0,0,relu_0.3_method1_sgd
2,layer2,0,0,relu_0.3_method1_sgd
2,layer3,0,0,relu_0.3_method1_sgd
2,layer4,239,0,relu_0.3_method1_sgd
2,conv1,26,1,relu_0.3_method1_sgd
2,layer1,0,1,relu_0.3_method1_sgd
2,layer2,0,1,relu_0.3_method1_sgd
2,layer3,0,1,relu_0.3_method1_sgd
2,layer4,340,1,relu_0.3_method1_sgd
2,conv1,35,2,relu_0.3_method1_sgd
2,layer1,0,2,relu_0.3_method1_sgd
2,layer2,0,2,relu_0.3_method1_sgd
2,layer3,0,2,relu_0.3_method1_sgd
2,layer4,457,2,relu_0.3_method1_sgd
2,conv1,35,3,relu_0.3_method1_sgd
2,layer1,0,3,relu_0.3_method1_sgd
2,layer2,0,3,relu_0.3_method1_sgd
2,layer3,0,3,relu_0.3_method1_sgd
2,layer4,374,3,relu_0.3_method1_sgd
2,conv1,35,4,relu_0.3_method1_sgd
2,layer1,0,4,relu_0.3_method1_sgd
2,layer2,0,4,relu_0.3_method1_sgd
2,layer3,0,4,relu_0.3_method1_sgd
2,layer4,388,4,relu_0.3_method1_sgd
2,conv1,38,5,relu_0.3_method1_sgd
2,layer1,0,5,relu_0.3_method1_sgd
2,layer2,0,5,relu_0.3_method1_sgd
2,layer3,0,5,relu_0.3_method1_sgd
2,layer4,328,5,relu_0.3_method1_sgd
2,conv1,35,6,relu_0.3_method1_sgd
2,layer1,0,6,relu_0.3_method1_sgd
2,layer2,0,6,relu_0.3_method1_sgd
2,layer3,0,6,relu_0.3_method1_sgd
2,layer4,424,6,relu_0.3_method1_sgd
2,conv1,36,7,relu_0.3_method1_sgd
2,layer1,0,7,relu_0.3_method1_sgd
2,layer2,0,7,relu_0.3_method1_sgd
