layer,task,epoch,overlap_ratio,current_dead,historical_dead,intersection
layer4,4,5,1.0,480,512,480
conv1,4,6,1.0,50,58,50
layer1,4,6,1.0,51,64,51
layer2,4,6,1.0,124,128,124
layer3,4,6,1.0,253,256,253
layer4,4,6,1.0,476,512,476
conv1,4,7,1.0,50,58,50
layer1,4,7,1.0,47,64,47
layer2,4,7,1.0,120,128,120
layer3,4,7,1.0,256,256,256
layer4,4,7,1.0,476,512,476
conv1,4,8,1.0,50,58,50
layer1,4,8,1.0,45,64,45
layer2,4,8,1.0,116,128,116
layer3,4,8,1.0,256,256,256
layer4,4,8,1.0,475,512,475
conv1,4,9,1.0,50,58,50
layer1,4,9,1.0,44,64,44
layer2,4,9,1.0,119,128,119
layer3,4,9,1.0,256,256,256
layer4,4,9,1.0,479,512,479
conv1,0,1,0.9777777777777777,45,48,44
layer1,0,1,0.9830508474576272,59,60,58
layer2,0,1,1.0,128,128,128
layer3,0,1,1.0,256,256,256
layer4,0,1,0.9942857142857143,350,354,348
conv1,0,2,0.9791666666666666,48,49,47
layer1,0,2,0.9833333333333333,60,61,59
layer2,0,2,1.0,128,128,128
layer3,0,2,1.0,256,256,256
layer4,0,2,0.9914529914529915,351,356,348
conv1,0,3,0.92,50,50,46
layer1,0,3,1.0,60,62,60
layer2,0,3,1.0,127,128,127
layer3,0,3,1.0,255,256,255
layer4,0,3,0.9832869080779945,366,359,353
conv1,0,4,0.9565217391304348,46,54,44
layer1,0,4,0.9838709677419355,62,62,61
layer2,0,4,1.0,128,128,128
layer3,0,4,1.0,255,256,255
layer4,0,4,0.9836065573770492,366,372,360
conv1,0,5,1.0,45,56,45
layer1,0,5,1.0,57,63,57
layer2,0,5,1.0,128,128,128
layer3,0,5,1.0,244,256,244
layer4,0,5,0.9785522788203753,373,378,365
conv1,0,6,1.0,46,56,46
layer1,0,6,1.0,61,63,61
layer2,0,6,1.0,128,128,128
layer3,0,6,1.0,256,256,256
layer4,0,6,1.0,369,386,369
conv1,0,7,0.9795918367346939,49,56,48
layer1,0,7,1.0,58,63,58
layer2,0,7,1.0,127,128,127
layer3,0,7,1.0,252,256,252
layer4,0,7,0.9815303430079155,379,386,372
conv1,0,8,1.0,41,57,41
layer1,0,8,1.0,57,63,57
layer2,0,8,1.0,127,128,127
layer3,0,8,1.0,229,256,229
layer4,0,8,1.0,373,393,373
conv1,0,9,1.0,49,57,49
layer1,0,9,1.0,60,63,60
layer2,0,9,1.0,127,128,127
layer3,0,9,1.0,249,256,249
layer4,0,9,0.9694656488549618,402,393,381
conv1,1,0,0.9473684210526315,59,57,54
layer1,1,0,1.0,64,63,63
layer2,1,0,1.0,128,128,128
layer3,1,0,1.0,256,256,256
layer4,1,0,0.8526570048309179,446,414,353
conv1,1,1,1.0,60,62,60
layer1,1,1,1.0,63,64,63
layer2,1,1,1.0,128,128,128
layer3,1,1,1.0,255,256,255
layer4,1,1,0.9977678571428571,448,507,447
conv1,1,2,1.0,59,62,59
layer1,1,2,1.0,64,64,64
layer2,1,2,1.0,127,128,127
layer3,1,2,1.0,255,256,255
layer4,1,2,0.9977628635346756,447,508,446
conv1,1,3,1.0,58,62,58
layer1,1,3,1.0,63,64,63
layer2,1,3,1.0,128,128,128
layer3,1,3,1.0,254,256,254
layer4,1,3,0.9934497816593887,458,509,455
conv1,1,4,1.0,60,62,60
layer1,1,4,1.0,64,64,64
layer2,1,4,1.0,128,128,128
layer3,1,4,1.0,255,256,255
layer4,1,4,1.0,458,512,458
conv1,1,5,1.0,58,62,58
layer1,1,5,1.0,64,64,64
layer2,1,5,1.0,128,128,128
layer3,1,5,1.0,253,256,253
layer4,1,5,1.0,453,512,453
conv1,1,6,1.0,54,62,54
layer1,1,6,1.0,62,64,62
layer2,1,6,1.0,128,128,128
layer3,1,6,1.0,255,256,255
layer4,1,6,1.0,461,512,461
conv1,1,7,1.0,60,62,60
layer1,1,7,1.0,64,64,64
layer2,1,7,1.0,127,128,127
layer3,1,7,1.0,251,256,251
layer4,1,7,1.0,445,512,445
conv1,1,8,1.0,57,62,57
layer1,1,8,1.0,64,64,64
layer2,1,8,1.0,128,128,128
layer3,1,8,1.0,252,256,252
layer4,1,8,1.0,455,512,455
conv1,1,9,1.0,53,62,53
layer1,1,9,1.0,62,64,62
layer2,1,9,1.0,128,128,128
layer3,1,9,1.0,251,256,251
layer4,1,9,1.0,459,512,459
conv1,2,0,1.0,60,62,60
layer1,2,0,1.0,64,64,64
layer2,2,0,1.0,128,128,128
layer3,2,0,1.0,256,256,256
layer4,2,0,1.0,440,512,440
conv1,2,1,1.0,59,62,59
layer1,2,1,1.0,64,64,64
layer2,2,1,1.0,128,128,128
layer3,2,1,1.0,255,256,255
layer4,2,1,1.0,436,512,436
conv1,2,2,0.9827586206896551,58,62,57
layer1,2,2,1.0,64,64,64
layer2,2,2,1.0,128,128,128
layer3,2,2,1.0,255,256,255
layer4,2,2,1.0,436,512,436
conv1,2,3,1.0,60,63,60
layer1,2,3,1.0,64,64,64
layer2,2,3,1.0,128,128,128
layer3,2,3,1.0,255,256,255
layer4,2,3,1.0,440,512,440
conv1,2,4,1.0,61,63,61
layer1,2,4,1.0,63,64,63
layer2,2,4,1.0,128,128,128
layer3,2,4,1.0,255,256,255
layer4,2,4,1.0,436,512,436
conv1,2,5,1.0,59,63,59
layer1,2,5,1.0,63,64,63
layer2,2,5,1.0,126,128,126
layer3,2,5,1.0,255,256,255
layer4,2,5,1.0,432,512,432
conv1,2,6,1.0,59,63,59
layer1,2,6,1.0,61,64,61
layer2,2,6,1.0,127,128,127
layer3,2,6,1.0,253,256,253
layer4,2,6,1.0,437,512,437
conv1,2,7,1.0,61,63,61
layer1,2,7,1.0,64,64,64
layer2,2,7,1.0,126,128,126
layer3,2,7,1.0,249,256,249
layer4,2,7,1.0,431,512,431
conv1,2,8,1.0,58,63,58
layer1,2,8,1.0,63,64,63
layer2,2,8,1.0,127,128,127
layer3,2,8,1.0,253,256,253
layer4,2,8,1.0,443,512,443
conv1,2,9,1.0,61,63,61
layer1,2,9,1.0,63,64,63
layer2,2,9,1.0,126,128,126
layer3,2,9,1.0,252,256,252
layer4,2,9,1.0,435,512,435
conv1,3,0,1.0,57,63,57
layer1,3,0,1.0,64,64,64
layer2,3,0,1.0,123,128,123
layer3,3,0,1.0,249,256,249
layer4,3,0,1.0,479,512,479
conv1,3,1,1.0,59,63,59
layer1,3,1,1.0,63,64,63
layer2,3,1,1.0,123,128,123
layer3,3,1,1.0,245,256,245
layer4,3,1,1.0,478,512,478
conv1,3,2,1.0,59,63,59
layer1,3,2,1.0,63,64,63
layer2,3,2,1.0,124,128,124
layer3,3,2,1.0,248,256,248
layer4,3,2,1.0,481,512,481
conv1,3,3,1.0,60,63,60
layer1,3,3,1.0,63,64,63
layer2,3,3,1.0,123,128,123
layer3,3,3,1.0,250,256,250
layer4,3,3,1.0,471,512,471
conv1,3,4,1.0,59,63,59
layer1,3,4,1.0,63,64,63
layer2,3,4,1.0,123,128,123
layer3,3,4,1.0,251,256,251
layer4,3,4,1.0,473,512,473
conv1,3,5,1.0,59,63,59
layer1,3,5,1.0,63,64,63
layer2,3,5,1.0,123,128,123
layer3,3,5,1.0,248,256,248
layer4,3,5,1.0,474,512,474
conv1,3,6,1.0,61,63,61
layer1,3,6,1.0,63,64,63
layer2,3,6,1.0,123,128,123
layer3,3,6,1.0,247,256,247
layer4,3,6,1.0,481,512,481
conv1,3,7,1.0,58,63,58
layer1,3,7,1.0,62,64,62
layer2,3,7,1.0,122,128,122
layer3,3,7,1.0,246,256,246
layer4,3,7,1.0,477,512,477
conv1,3,8,1.0,56,63,56
layer1,3,8,1.0,62,64,62
layer2,3,8,1.0,123,128,123
layer3,3,8,1.0,244,256,244
layer4,3,8,1.0,479,512,479
conv1,3,9,1.0,58,63,58
layer1,3,9,1.0,62,64,62
layer2,3,9,1.0,122,128,122
layer3,3,9,1.0,247,256,247
layer4,3,9,1.0,473,512,473
conv1,4,0,1.0,58,63,58
layer1,4,0,1.0,64,64,64
layer2,4,0,1.0,127,128,127
layer3,4,0,1.0,252,256,252
layer4,4,0,1.0,500,512,500
conv1,4,1,1.0,57,63,57
layer1,4,1,1.0,62,64,62
layer2,4,1,1.0,125,128,125
layer3,4,1,1.0,251,256,251
layer4,4,1,1.0,496,512,496
conv1,4,2,1.0,58,63,58
layer1,4,2,1.0,62,64,62
layer2,4,2,1.0,127,128,127
layer3,4,2,1.0,251,256,251
layer4,4,2,1.0,500,512,500
conv1,4,3,1.0,58,63,58
layer1,4,3,1.0,62,64,62
layer2,4,3,1.0,125,128,125
layer3,4,3,1.0,248,256,248
layer4,4,3,1.0,497,512,497
conv1,4,4,1.0,61,63,61
layer1,4,4,1.0,63,64,63
layer2,4,4,1.0,126,128,126
layer3,4,4,1.0,244,256,244
layer4,4,4,1.0,498,512,498
conv1,4,5,1.0,60,63,60
layer1,4,5,1.0,62,64,62
layer2,4,5,1.0,125,128,125
layer3,4,5,1.0,241,256,241
layer4,4,5,1.0,493,512,493
conv1,4,6,1.0,61,63,61
layer1,4,6,1.0,62,64,62
layer2,4,6,1.0,125,128,125
layer3,4,6,1.0,246,256,246
layer4,4,6,1.0,493,512,493
conv1,4,7,1.0,59,63,59
layer1,4,7,1.0,62,64,62
layer2,4,7,1.0,125,128,125
layer3,4,7,1.0,243,256,243
layer4,4,7,1.0,493,512,493
conv1,4,8,1.0,60,63,60
layer1,4,8,1.0,61,64,61
layer2,4,8,1.0,124,128,124
layer3,4,8,1.0,249,256,249
layer4,4,8,1.0,495,512,495
conv1,4,9,1.0,59,63,59
layer1,4,9,1.0,62,64,62
layer2,4,9,1.0,122,128,122
layer3,4,9,1.0,248,256,248
layer4,4,9,1.0,496,512,496
conv1,0,1,0.9649122807017544,57,58,55
layer1,0,1,0.9830508474576272,60,59,58
layer2,0,1,1.0,125,125,125
layer3,0,1,1.0,256,256,256
layer4,0,1,1.0,473,471,471
conv1,0,2,1.0,53,60,53
layer1,0,2,1.0,57,61,57
layer2,0,2,1.0,124,125,124
layer3,0,2,1.0,256,256,256
layer4,0,2,1.0,469,473,469
conv1,0,3,0.98,50,60,49
layer1,0,3,0.9821428571428571,56,61,55
layer2,0,3,1.0,122,125,122
layer3,0,3,1.0,250,256,250
layer4,0,3,1.0,463,473,463
conv1,0,4,0.9795918367346939,49,61,48
layer1,0,4,1.0,55,62,55
layer2,0,4,1.0,122,125,122
layer3,0,4,1.0,243,256,243
layer4,0,4,0.9872068230277186,469,473,463
conv1,0,5,1.0,41,62,41
layer1,0,5,1.0,50,62,50
layer2,0,5,1.0,123,125,123
layer3,0,5,1.0,256,256,256
layer4,0,5,1.0,471,479,471
conv1,0,6,1.0,42,62,42
layer1,0,6,1.0,50,62,50
layer2,0,6,1.0,117,125,117
layer3,0,6,1.0,256,256,256
layer4,0,6,0.9916142557651991,477,479,473
conv1,0,7,1.0,41,62,41
layer1,0,7,1.0,55,62,55
layer2,0,7,1.0,124,125,124
layer3,0,7,1.0,256,256,256
layer4,0,7,0.9957356076759062,469,483,467
conv1,0,8,1.0,32,62,32
layer1,0,8,1.0,49,62,49
layer2,0,8,1.0,123,125,123
layer3,0,8,1.0,255,256,255
layer4,0,8,1.0,468,485,468
conv1,0,9,1.0,46,62,46
layer1,0,9,1.0,55,62,55
layer2,0,9,0.992,125,125,124
layer3,0,9,1.0,256,256,256
layer4,0,9,0.9937629937629938,481,485,478
conv1,1,0,1.0,58,62,58
layer1,1,0,1.0,64,62,62
layer2,1,0,1.0,128,126,126
layer3,1,0,1.0,256,256,256
layer4,1,0,0.9498956158663883,479,488,455
conv1,1,1,1.0,53,62,53
layer1,1,1,1.0,64,64,64
layer2,1,1,1.0,128,128,128
layer3,1,1,1.0,256,256,256
layer4,1,1,1.0,491,512,491
conv1,1,2,1.0,50,62,50
layer1,1,2,1.0,59,64,59
layer2,1,2,1.0,128,128,128
layer3,1,2,1.0,256,256,256
layer4,1,2,1.0,487,512,487
conv1,1,3,1.0,50,62,50
layer1,1,3,1.0,64,64,64
layer2,1,3,1.0,127,128,127
layer3,1,3,1.0,256,256,256
layer4,1,3,1.0,493,512,493
conv1,1,4,0.9807692307692307,52,62,51
layer1,1,4,1.0,63,64,63
layer2,1,4,1.0,128,128,128
layer3,1,4,1.0,256,256,256
layer4,1,4,1.0,496,512,496
conv1,1,5,1.0,48,63,48
layer1,1,5,1.0,63,64,63
layer2,1,5,1.0,128,128,128
layer3,1,5,1.0,256,256,256
layer4,1,5,1.0,497,512,497
conv1,1,6,1.0,46,63,46
layer1,1,6,1.0,59,64,59
layer2,1,6,1.0,128,128,128
layer3,1,6,1.0,256,256,256
layer4,1,6,1.0,492,512,492
conv1,1,7,1.0,44,63,44
layer1,1,7,1.0,63,64,63
layer2,1,7,1.0,128,128,128
layer3,1,7,1.0,256,256,256
layer4,1,7,1.0,488,512,488
conv1,1,8,1.0,46,63,46
layer1,1,8,1.0,64,64,64
layer2,1,8,1.0,128,128,128
layer3,1,8,1.0,256,256,256
layer4,1,8,1.0,493,512,493
conv1,1,9,1.0,43,63,43
layer1,1,9,1.0,62,64,62
layer2,1,9,1.0,128,128,128
layer3,1,9,1.0,256,256,256
layer4,1,9,1.0,485,512,485
conv1,2,0,1.0,52,63,52
layer1,2,0,1.0,61,64,61
layer2,2,0,1.0,125,128,125
layer3,2,0,1.0,245,256,245
layer4,2,0,1.0,503,512,503
conv1,2,1,1.0,49,63,49
layer1,2,1,1.0,56,64,56
layer2,2,1,1.0,116,128,116
layer3,2,1,1.0,234,256,234
layer4,2,1,1.0,485,512,485
conv1,2,2,1.0,50,63,50
layer1,2,2,1.0,59,64,59
layer2,2,2,1.0,120,128,120
layer3,2,2,1.0,238,256,238
layer4,2,2,1.0,485,512,485
conv1,2,3,1.0,50,63,50
layer1,2,3,1.0,61,64,61
layer2,2,3,1.0,123,128,123
layer3,2,3,1.0,239,256,239
layer4,2,3,1.0,484,512,484
conv1,2,4,1.0,49,63,49
layer1,2,4,1.0,58,64,58
layer2,2,4,1.0,118,128,118
layer3,2,4,1.0,244,256,244
layer4,2,4,1.0,503,512,503
conv1,2,5,1.0,49,63,49
layer1,2,5,1.0,58,64,58
layer2,2,5,1.0,116,128,116
layer3,2,5,1.0,240,256,240
layer4,2,5,1.0,485,512,485
conv1,2,6,1.0,47,63,47
layer1,2,6,1.0,59,64,59
layer2,2,6,1.0,109,128,109
layer3,2,6,1.0,250,256,250
layer4,2,6,1.0,496,512,496
conv1,2,7,1.0,48,63,48
layer1,2,7,1.0,60,64,60
layer2,2,7,1.0,120,128,120
layer3,2,7,1.0,239,256,239
layer4,2,7,1.0,494,512,494
conv1,2,8,1.0,45,63,45
layer1,2,8,1.0,62,64,62
layer2,2,8,1.0,123,128,123
layer3,2,8,1.0,234,256,234
layer4,2,8,1.0,483,512,483
conv1,2,9,1.0,47,63,47
layer1,2,9,1.0,61,64,61
layer2,2,9,1.0,119,128,119
layer3,2,9,1.0,243,256,243
layer4,2,9,1.0,493,512,493
conv1,3,0,1.0,49,63,49
layer1,3,0,1.0,58,64,58
layer2,3,0,1.0,122,128,122
layer3,3,0,1.0,241,256,241
layer4,3,0,1.0,491,512,491
conv1,3,1,1.0,43,63,43
layer1,3,1,1.0,60,64,60
layer2,3,1,1.0,120,128,120
layer3,3,1,1.0,237,256,237
layer4,3,1,1.0,493,512,493
conv1,3,2,1.0,42,63,42
layer1,3,2,1.0,60,64,60
layer2,3,2,1.0,114,128,114
layer3,3,2,1.0,229,256,229
layer4,3,2,1.0,471,512,471
conv1,3,3,1.0,44,63,44
layer1,3,3,1.0,61,64,61
layer2,3,3,1.0,109,128,109
layer3,3,3,1.0,230,256,230
layer4,3,3,1.0,485,512,485
conv1,3,4,1.0,40,63,40
layer1,3,4,1.0,61,64,61
layer2,3,4,1.0,113,128,113
layer3,3,4,1.0,233,256,233
layer4,3,4,1.0,494,512,494
conv1,3,5,1.0,40,63,40
layer1,3,5,1.0,59,64,59
layer2,3,5,1.0,112,128,112
layer3,3,5,1.0,229,256,229
layer4,3,5,1.0,462,512,462
conv1,3,6,1.0,43,63,43
layer1,3,6,1.0,60,64,60
layer2,3,6,1.0,112,128,112
layer3,3,6,1.0,227,256,227
layer4,3,6,1.0,476,512,476
conv1,3,7,1.0,42,63,42
layer1,3,7,1.0,59,64,59
layer2,3,7,1.0,114,128,114
layer3,3,7,1.0,230,256,230
layer4,3,7,1.0,482,512,482
conv1,3,8,1.0,40,63,40
layer1,3,8,1.0,61,64,61
layer2,3,8,1.0,113,128,113
layer3,3,8,1.0,223,256,223
layer4,3,8,1.0,460,512,460
conv1,3,9,1.0,40,63,40
layer1,3,9,1.0,61,64,61
layer2,3,9,1.0,114,128,114
layer3,3,9,1.0,227,256,227
layer4,3,9,1.0,468,512,468
conv1,4,0,1.0,35,63,35
layer1,4,0,1.0,60,64,60
layer2,4,0,1.0,124,128,124
layer3,4,0,1.0,256,256,256
layer4,4,0,1.0,498,512,498
conv1,4,1,1.0,31,63,31
layer1,4,1,1.0,60,64,60
layer2,4,1,1.0,123,128,123
layer3,4,1,1.0,256,256,256
layer4,4,1,1.0,494,512,494
conv1,4,2,1.0,30,63,30
layer1,4,2,1.0,62,64,62
layer2,4,2,1.0,128,128,128
layer3,4,2,1.0,256,256,256
layer4,4,2,1.0,502,512,502
conv1,4,3,1.0,28,63,28
layer1,4,3,1.0,59,64,59
layer2,4,3,1.0,117,128,117
layer3,4,3,1.0,256,256,256
layer4,4,3,1.0,488,512,488
conv1,4,4,1.0,32,63,32
layer1,4,4,1.0,61,64,61
layer2,4,4,1.0,122,128,122
layer3,4,4,1.0,256,256,256
layer4,4,4,1.0,482,512,482
conv1,4,5,1.0,27,63,27
layer1,4,5,1.0,59,64,59
layer2,4,5,1.0,120,128,120
layer3,4,5,1.0,256,256,256
layer4,4,5,1.0,480,512,480
conv1,4,6,1.0,27,63,27
layer1,4,6,1.0,59,64,59
layer2,4,6,1.0,124,128,124
layer3,4,6,1.0,256,256,256
layer4,4,6,1.0,491,512,491
conv1,4,7,1.0,27,63,27
layer1,4,7,1.0,60,64,60
layer2,4,7,1.0,120,128,120
layer3,4,7,1.0,256,256,256
layer4,4,7,1.0,483,512,483
conv1,4,8,1.0,27,63,27
layer1,4,8,1.0,58,64,58
layer2,4,8,1.0,120,128,120
layer3,4,8,1.0,256,256,256
layer4,4,8,1.0,484,512,484
conv1,4,9,1.0,29,63,29
layer1,4,9,1.0,56,64,56
layer2,4,9,1.0,120,128,120
layer3,4,9,1.0,256,256,256
layer4,4,9,1.0,483,512,483
conv1,0,1,1.0,62,60,60
layer1,0,1,1.0,63,63,63
layer2,0,1,1.0,128,128,128
layer3,0,1,1.0,256,256,256
layer4,0,1,0.9943977591036415,357,358,355
conv1,0,2,0.9838709677419355,62,62,61
layer1,0,2,1.0,63,63,63
layer2,0,2,1.0,128,128,128
layer3,0,2,1.0,256,256,256
layer4,0,2,0.9861111111111112,361,360,355
conv1,0,3,1.0,64,63,63
layer1,0,3,1.0,64,63,63
layer2,0,3,1.0,128,128,128
layer3,0,3,1.0,256,256,256
layer4,0,3,0.9836065573770492,370,366,360
conv1,0,4,1.0,61,64,61
layer1,0,4,1.0,64,64,64
layer2,0,4,1.0,128,128,128
layer3,0,4,1.0,256,256,256
layer4,0,4,0.989247311827957,372,376,368
conv1,0,5,1.0,61,64,61
layer1,0,5,1.0,63,64,63
layer2,0,5,1.0,128,128,128
layer3,0,5,1.0,255,256,255
layer4,0,5,0.9736147757255936,379,380,369
conv1,0,6,1.0,61,64,61
layer1,0,6,1.0,63,64,63
layer2,0,6,1.0,128,128,128
layer3,0,6,1.0,256,256,256
layer4,0,6,0.9947089947089947,378,390,376
conv1,0,7,1.0,62,64,62
layer1,0,7,1.0,64,64,64
layer2,0,7,1.0,128,128,128
layer3,0,7,1.0,256,256,256
layer4,0,7,0.9642857142857143,394,392,378
conv1,0,8,1.0,60,64,60
layer1,0,8,1.0,64,64,64
layer2,0,8,1.0,127,128,127
layer3,0,8,1.0,252,256,252
layer4,0,8,1.0,375,408,375
conv1,0,9,1.0,62,64,62
layer1,0,9,1.0,64,64,64
layer2,0,9,1.0,128,128,128
layer3,0,9,1.0,254,256,254
layer4,0,9,0.9705882352941176,425,408,396
conv1,1,0,1.0,63,64,63
layer1,1,0,1.0,64,64,64
layer2,1,0,1.0,128,128,128
layer3,1,0,1.0,256,256,256
layer4,1,0,0.8627002288329519,447,437,377
conv1,1,1,1.0,63,64,63
layer1,1,1,1.0,64,64,64
layer2,1,1,1.0,128,128,128
layer3,1,1,1.0,255,256,255
layer4,1,1,0.9977728285077951,449,507,448
conv1,1,2,1.0,62,64,62
layer1,1,2,1.0,64,64,64
layer2,1,2,1.0,128,128,128
layer3,1,2,1.0,255,256,255
layer4,1,2,0.9955849889624724,453,508,451
conv1,1,3,1.0,63,64,63
layer1,1,3,1.0,64,64,64
layer2,1,3,1.0,128,128,128
layer3,1,3,1.0,256,256,256
layer4,1,3,0.9956140350877193,456,510,454
conv1,1,4,1.0,64,64,64
layer1,1,4,1.0,64,64,64
layer2,1,4,1.0,127,128,127
layer3,1,4,1.0,255,256,255
layer4,1,4,1.0,458,512,458
conv1,1,5,1.0,64,64,64
layer1,1,5,1.0,64,64,64
layer2,1,5,1.0,128,128,128
layer3,1,5,1.0,255,256,255
layer4,1,5,1.0,462,512,462
conv1,1,6,1.0,63,64,63
layer1,1,6,1.0,64,64,64
layer2,1,6,1.0,127,128,127
layer3,1,6,1.0,255,256,255
layer4,1,6,1.0,464,512,464
conv1,1,7,1.0,62,64,62
layer1,1,7,1.0,64,64,64
layer2,1,7,1.0,127,128,127
layer3,1,7,1.0,252,256,252
layer4,1,7,1.0,457,512,457
conv1,1,8,1.0,63,64,63
layer1,1,8,1.0,64,64,64
layer2,1,8,1.0,127,128,127
layer3,1,8,1.0,254,256,254
layer4,1,8,1.0,466,512,466
conv1,1,9,1.0,62,64,62
layer1,1,9,1.0,64,64,64
layer2,1,9,1.0,128,128,128
layer3,1,9,1.0,253,256,253
layer4,1,9,1.0,471,512,471
conv1,2,0,1.0,61,64,61
layer1,2,0,1.0,63,64,63
layer2,2,0,1.0,126,128,126
layer3,2,0,1.0,256,256,256
layer4,2,0,1.0,460,512,460
conv1,2,1,1.0,64,64,64
layer1,2,1,1.0,64,64,64
layer2,2,1,1.0,127,128,127
layer3,2,1,1.0,256,256,256
layer4,2,1,1.0,448,512,448
conv1,2,2,1.0,63,64,63
layer1,2,2,1.0,64,64,64
layer2,2,2,1.0,127,128,127
layer3,2,2,1.0,256,256,256
layer4,2,2,1.0,455,512,455
conv1,2,3,1.0,61,64,61
layer1,2,3,1.0,64,64,64
layer2,2,3,1.0,127,128,127
layer3,2,3,1.0,256,256,256
layer4,2,3,1.0,459,512,459
conv1,2,4,1.0,64,64,64
layer1,2,4,1.0,64,64,64
layer2,2,4,1.0,127,128,127
layer3,2,4,1.0,255,256,255
layer4,2,4,1.0,451,512,451
conv1,2,5,1.0,62,64,62
layer1,2,5,1.0,64,64,64
layer2,2,5,1.0,127,128,127
layer3,2,5,1.0,255,256,255
layer4,2,5,1.0,458,512,458
conv1,2,6,1.0,63,64,63
layer1,2,6,1.0,64,64,64
layer2,2,6,1.0,127,128,127
layer3,2,6,1.0,254,256,254
layer4,2,6,1.0,455,512,455
conv1,2,7,1.0,63,64,63
layer1,2,7,1.0,64,64,64
layer2,2,7,1.0,127,128,127
layer3,2,7,1.0,252,256,252
layer4,2,7,1.0,442,512,442
conv1,2,8,1.0,61,64,61
layer1,2,8,1.0,63,64,63
layer2,2,8,1.0,127,128,127
layer3,2,8,1.0,254,256,254
layer4,2,8,1.0,470,512,470
conv1,2,9,1.0,60,64,60
layer1,2,9,1.0,64,64,64
layer2,2,9,1.0,126,128,126
layer3,2,9,1.0,252,256,252
layer4,2,9,1.0,474,512,474
conv1,3,0,1.0,62,64,62
layer1,3,0,1.0,64,64,64
layer2,3,0,1.0,127,128,127
layer3,3,0,1.0,254,256,254
layer4,3,0,1.0,474,512,474
conv1,3,1,1.0,63,64,63
layer1,3,1,1.0,64,64,64
layer2,3,1,1.0,124,128,124
layer3,3,1,1.0,255,256,255
layer4,3,1,1.0,469,512,469
conv1,3,2,1.0,62,64,62
layer1,3,2,1.0,64,64,64
layer2,3,2,1.0,127,128,127
layer3,3,2,1.0,254,256,254
layer4,3,2,1.0,466,512,466
conv1,3,3,1.0,61,64,61
layer1,3,3,1.0,64,64,64
layer2,3,3,1.0,127,128,127
layer3,3,3,1.0,254,256,254
layer4,3,3,1.0,465,512,465
conv1,3,4,1.0,63,64,63
layer1,3,4,1.0,64,64,64
layer2,3,4,1.0,127,128,127
layer3,3,4,1.0,254,256,254
layer4,3,4,1.0,456,512,456
conv1,3,5,1.0,62,64,62
layer1,3,5,1.0,64,64,64
layer2,3,5,1.0,127,128,127
layer3,3,5,1.0,254,256,254
layer4,3,5,1.0,451,512,451
conv1,3,6,1.0,63,64,63
layer1,3,6,1.0,64,64,64
layer2,3,6,1.0,127,128,127
layer3,3,6,1.0,255,256,255
layer4,3,6,1.0,475,512,475
conv1,3,7,1.0,62,64,62
layer1,3,7,1.0,64,64,64
layer2,3,7,1.0,127,128,127
layer3,3,7,1.0,254,256,254
layer4,3,7,1.0,468,512,468
conv1,3,8,1.0,60,64,60
layer1,3,8,1.0,64,64,64
layer2,3,8,1.0,123,128,123
layer3,3,8,1.0,254,256,254
layer4,3,8,1.0,455,512,455
conv1,3,9,1.0,59,64,59
layer1,3,9,1.0,64,64,64
layer2,3,9,1.0,122,128,122
layer3,3,9,1.0,253,256,253
layer4,3,9,1.0,463,512,463
conv1,4,0,1.0,53,64,53
layer1,4,0,1.0,62,64,62
layer2,4,0,1.0,118,128,118
layer3,4,0,1.0,247,256,247
layer4,4,0,1.0,505,512,505
conv1,4,1,1.0,59,64,59
layer1,4,1,1.0,64,64,64
layer2,4,1,1.0,120,128,120
layer3,4,1,1.0,247,256,247
layer4,4,1,1.0,505,512,505
conv1,4,2,1.0,58,64,58
layer1,4,2,1.0,64,64,64
layer2,4,2,1.0,118,128,118
layer3,4,2,1.0,240,256,240
layer4,4,2,1.0,504,512,504
conv1,4,3,1.0,55,64,55
layer1,4,3,1.0,64,64,64
layer2,4,3,1.0,122,128,122
layer3,4,3,1.0,244,256,244
layer4,4,3,1.0,503,512,503
conv1,4,4,1.0,60,64,60
layer1,4,4,1.0,63,64,63
layer2,4,4,1.0,116,128,116
layer3,4,4,1.0,243,256,243
layer4,4,4,1.0,504,512,504
conv1,4,5,1.0,57,64,57
layer1,4,5,1.0,63,64,63
layer2,4,5,1.0,121,128,121
layer3,4,5,1.0,241,256,241
layer4,4,5,1.0,503,512,503
conv1,4,6,1.0,58,64,58
layer1,4,6,1.0,63,64,63
layer2,4,6,1.0,117,128,117
layer3,4,6,1.0,236,256,236
layer4,4,6,1.0,502,512,502
conv1,4,7,1.0,58,64,58
layer1,4,7,1.0,64,64,64
layer2,4,7,1.0,117,128,117
layer3,4,7,1.0,245,256,245
layer4,4,7,1.0,504,512,504
conv1,4,8,1.0,57,64,57
layer1,4,8,1.0,64,64,64
layer2,4,8,1.0,113,128,113
layer3,4,8,1.0,241,256,241
layer4,4,8,1.0,501,512,501
conv1,4,9,1.0,59,64,59
layer1,4,9,1.0,64,64,64
layer2,4,9,1.0,121,128,121
layer3,4,9,1.0,242,256,242
layer4,4,9,1.0,505,512,505
conv1,0,1,0.9649122807017544,57,58,55
layer1,0,1,0.9830508474576272,60,59,58
layer2,0,1,1.0,125,125,125
layer3,0,1,1.0,256,256,256
layer4,0,1,1.0,473,471,471
conv1,0,2,1.0,53,60,53
layer1,0,2,1.0,57,61,57
