task,layer,inactive_count,epoch,model
2,layer2,5,36,relu_0.05_win50_method2_adam
2,layer3,1,36,relu_0.05_win50_method2_adam
2,layer4,10,36,relu_0.05_win50_method2_adam
2,conv1,2,37,relu_0.05_win50_method2_adam
2,layer1,2,37,relu_0.05_win50_method2_adam
2,layer2,6,37,relu_0.05_win50_method2_adam
2,layer3,1,37,relu_0.05_win50_method2_adam
2,layer4,12,37,relu_0.05_win50_method2_adam
2,conv1,3,38,relu_0.05_win50_method2_adam
2,layer1,3,38,relu_0.05_win50_method2_adam
2,layer2,4,38,relu_0.05_win50_method2_adam
2,layer3,1,38,relu_0.05_win50_method2_adam
2,layer4,16,38,relu_0.05_win50_method2_adam
2,conv1,2,39,relu_0.05_win50_method2_adam
2,layer1,2,39,relu_0.05_win50_method2_adam
2,layer2,4,39,relu_0.05_win50_method2_adam
2,layer3,1,39,relu_0.05_win50_method2_adam
2,layer4,26,39,relu_0.05_win50_method2_adam
2,conv1,3,40,relu_0.05_win50_method2_adam
2,layer1,1,40,relu_0.05_win50_method2_adam
2,layer2,7,40,relu_0.05_win50_method2_adam
2,layer3,1,40,relu_0.05_win50_method2_adam
2,layer4,4,40,relu_0.05_win50_method2_adam
2,conv1,2,41,relu_0.05_win50_method2_adam
2,layer1,2,41,relu_0.05_win50_method2_adam
2,layer2,2,41,relu_0.05_win50_method2_adam
2,layer3,1,41,relu_0.05_win50_method2_adam
2,layer4,22,41,relu_0.05_win50_method2_adam
2,conv1,2,42,relu_0.05_win50_method2_adam
2,layer1,1,42,relu_0.05_win50_method2_adam
2,layer2,2,42,relu_0.05_win50_method2_adam
2,layer3,3,42,relu_0.05_win50_method2_adam
2,layer4,28,42,relu_0.05_win50_method2_adam
2,conv1,2,43,relu_0.05_win50_method2_adam
2,layer1,1,43,relu_0.05_win50_method2_adam
2,layer2,2,43,relu_0.05_win50_method2_adam
2,layer3,1,43,relu_0.05_win50_method2_adam
2,layer4,24,43,relu_0.05_win50_method2_adam
2,conv1,2,44,relu_0.05_win50_method2_adam
2,layer1,1,44,relu_0.05_win50_method2_adam
2,layer2,5,44,relu_0.05_win50_method2_adam
2,layer3,1,44,relu_0.05_win50_method2_adam
2,layer4,20,44,relu_0.05_win50_method2_adam
2,conv1,2,45,relu_0.05_win50_method2_adam
2,layer1,2,45,relu_0.05_win50_method2_adam
2,layer2,4,45,relu_0.05_win50_method2_adam
